DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,OPENINTEREST
2014-02-06,107.3,107.41,107.1,107.41,29569,43477
2014-02-07,107.26,107.44,107.15,107.19,27321,44563
2014-02-10,107.19,107.39,107.14,107.39,26156,45950
2014-02-11,107.42,107.72,107.32,107.55,31820,45912
2014-02-12,107.4,107.56,107.33,107.54,24895,46133
2014-02-13,107.42,107.89,107.37,107.87,33520,45533
2014-02-14,107.87,108.14,107.7,108.01,33547,45462
2014-02-17,107.94,107.97,107.81,107.82,24406,47700
2014-02-18,107.81,107.84,107.55,107.61,28366,47315
2014-02-19,107.8,107.87,107.75,107.84,20221,47839
2014-02-20,107.69,108.02,107.64,107.91,27166,48153
2014-02-21,107.65,107.75,107.52,107.56,24093,48324
2014-02-24,107.67,107.84,107.63,107.76,23487,49921
2014-02-25,107.71,107.92,107.71,107.87,23849,49703
2014-02-26,107.98,108.05,107.69,107.72,24447,50292
2014-02-27,107.89,107.94,107.76,107.86,17736,50191
2014-02-28,107.94,107.97,107.71,107.91,21960,49600
2014-03-03,107.97,108.08,107.19,107.3,29938,49473
2014-03-04,107.47,107.55,107.11,107.14,36468,49357
2014-03-05,106.98,107.32,106.91,107.32,35301,47781
2014-03-06,107.31,107.45,107.12,107.27,34342,49259
2014-03-07,107.14,107.29,107.09,107.17,27452,48187
2014-03-10,106.97,107.35,106.97,107.35,29966,48248
2014-03-11,107.33,107.45,107.25,107.37,30387,46644
2014-03-12,107.44,107.62,107.39,107.62,26158,42937
2014-03-13,107.63,107.87,107.57,107.68,29178,40175
2014-03-14,107.91,108.32,107.91,108.32,27631,32695
2014-03-17,108.22,108.3,107.83,107.85,31202,17438
2014-03-18,107.78,107.88,107.6,107.82,39654,37789
2014-03-19,107.83,108.05,107.66,108.04,34652,39274
2014-03-20,107.44,107.84,107.43,107.77,38693,40569
2014-03-21,107.72,107.81,107.49,107.58,33625,41836
2014-03-24,107.66,107.73,107.49,107.49,28300,41980
2014-03-25,107.56,107.77,107.56,107.73,28165,42752
2014-03-26,107.67,107.73,107.59,107.7,24592,42675
2014-03-27,107.92,107.95,107.74,107.74,34676,43279
2014-03-28,107.9,108,107.83,107.95,27388,44842
2014-03-31,107.83,107.97,107.82,107.93,18365,45619
2014-04-01,107.96,108.04,107.68,107.74,38772,47068
2014-04-02,107.74,107.74,107.49,107.57,32163,47744
2014-04-03,107.37,107.55,107.22,107.55,40250,47743
2014-04-04,107.54,107.6,107.48,107.55,15873,47414
2014-04-07,107.85,107.96,107.74,107.86,38728,46404
2014-04-08,107.91,107.98,107.74,107.76,29200,46622
2014-04-09,107.83,108.1,107.79,107.95,41785,46883
2014-04-10,108.1,108.15,107.62,107.81,55385,47766
2014-04-11,108.01,108.04,107.82,107.86,29703,48538
2014-04-14,107.91,107.96,107.76,107.81,29916,49175
2014-04-15,107.73,107.83,107.69,107.82,22243,49053
2014-04-16,107.89,107.91,107.65,107.72,28847,49872
2014-04-17,107.78,108.02,107.76,108,37115,48394
2014-04-18,107.76,107.88,107.69,107.8,38025,48242
2014-04-21,107.78,107.81,107.63,107.63,31748,49416
2014-04-22,107.6,107.74,107.58,107.74,23928,48536
2014-04-23,107.74,107.86,107.66,107.79,29980,49501
2014-04-24,107.79,107.82,107.72,107.82,20352,48286
2014-04-25,107.88,107.99,107.84,107.96,31672,48456
2014-04-28,107.99,108.02,107.88,107.98,26903,49411
2014-04-29,107.92,108.05,107.92,108.01,24268,49576
2014-04-30,107.99,108.08,107.97,107.98,25903,49041
2014-05-02,108.13,108.21,108.13,108.21,20668,50852
2014-05-07,108.17,108.6,108.17,108.6,35696,52885
2014-05-08,108.54,108.84,108.53,108.63,47264,52985
2014-05-09,108.71,108.98,108.67,108.98,55516,53015
2014-05-12,108.92,108.94,108.75,108.84,43270,51149
2014-05-13,108.75,108.91,108.67,108.69,43619,50894
2014-05-14,108.87,108.94,108.75,108.81,34474,52227
2014-05-15,109.14,109.56,109.12,109.41,68270,52606
2014-05-16,109.63,109.69,109.29,109.35,51792,51568
2014-05-19,109.31,109.5,109.24,109.49,55806,53486
2014-05-20,109.37,109.46,109.31,109.38,48686,52946
2014-05-21,109.5,109.6,109.41,109.41,31422,53437
2014-05-22,109.37,109.46,109.16,109.16,55844,52988
2014-05-23,109.19,109.41,109.19,109.41,37444,53600
2014-05-26,109.46,109.54,109.32,109.52,41577,52451
2014-05-27,109.52,109.7,109.5,109.53,47017,52113
2014-05-28,109.64,109.89,109.54,109.7,64927,51494
2014-05-29,110.06,110.1,109.88,110,63496,50772
2014-05-30,109.84,109.94,109.77,109.83,41902,50581
2014-06-02,109.75,109.77,109.62,109.63,48925,51537
2014-06-03,109.43,109.54,109.42,109.51,40804,51050
2014-06-05,109.27,109.46,109.21,109.46,40630,49648
2014-06-09,109.48,109.61,109.4,109.49,43860,50657
2014-06-10,109.51,109.9,109.51,109.9,52117,50269
2014-06-11,109.81,109.9,109.65,109.75,51434,48089
2014-06-12,109.81,110.19,109.68,110.1,65323,43624
2014-06-13,110.16,110.32,110.04,110.17,50571,30225
2014-06-16,110.09,110.24,110.06,110.16,34660,19926
2014-06-17,110.23,110.46,110.18,110.31,47981,39778
2014-06-18,110.16,110.39,110.16,110.31,43754,40635
2014-06-19,110.6,110.88,110.49,110.74,48896,39835
2014-06-20,110.74,111.11,110.65,111.11,49556,40693
2014-06-23,111.03,111.3,110.93,110.94,63928,44478
2014-06-24,110.97,111.17,110.9,111.12,56524,44612
2014-06-25,111.39,111.45,111.04,111.11,70805,46448
2014-06-26,111.16,111.25,110.91,111.24,70364,47297
2014-06-27,111.47,111.56,111.32,111.46,56972,46384
2014-06-30,111.51,111.66,111.4,111.56,37370,45783
2014-07-01,111.64,111.74,111.55,111.57,39224,47396
2014-07-02,111.57,112.5,111.57,112.36,68048,47339
2014-07-03,112.26,112.36,112.12,112.17,44293,44972
2014-07-04,112.31,112.45,112,112,50133,44787
2014-07-07,112.01,112.18,111.88,111.98,58455,48241
2014-07-08,112.11,112.19,111.63,111.71,57786,48215
2014-07-09,111.91,111.91,111.55,111.75,57075,48533
2014-07-10,111.78,112.56,111.59,112.41,58760,47780
2014-07-11,112.46,112.9,112.46,112.6,54336,47856
2014-07-14,112.75,112.77,112.47,112.48,43369,48416
2014-07-15,112.54,112.8,112.5,112.65,49468,48555
2014-07-16,112.86,112.96,112.81,112.96,43630,46795
2014-07-17,113,113.81,112.82,113.66,70829,44539
2014-07-18,113.7,113.76,113.46,113.46,38495,44334
2014-07-21,113.43,113.47,113.23,113.26,38386,45936
2014-07-22,113.32,113.48,113.26,113.29,34285,46637
2014-07-23,113.39,113.63,113.35,113.55,44663,47680
2014-07-24,113.64,113.78,113.06,113.1,58882,47002
2014-07-25,113.09,113.26,112.92,113.26,39651,47736
2014-07-28,113.28,113.38,113.07,113.07,35761,48985
2014-07-29,113.07,113.16,112.89,112.96,36337,49723
2014-07-30,113.25,113.27,112.74,112.93,46320,50182
2014-07-31,112.65,112.82,112.58,112.76,33260,51330
2014-08-01,112.85,112.87,112.25,112.25,52226,49609
2014-08-04,112.46,112.58,112.24,112.25,42937,51038
2014-08-05,112.31,112.67,112.29,112.66,41185,50992
2014-08-06,112.65,112.66,112.27,112.36,60999,49667
2014-08-07,112.49,112.65,112.43,112.46,50183,49969
2014-08-08,112.72,113.13,112.69,112.96,64604,51078
2014-08-11,112.8,112.9,112.72,112.86,33484,51478
2014-08-12,112.82,112.9,112.56,112.67,42331,49433
2014-08-13,112.66,113,112.55,112.56,50961,50123
2014-08-14,112.73,112.86,112.19,112.57,61998,49808
2014-08-18,112.8,112.84,112.28,112.28,51934,53553
2014-08-19,112.21,112.22,111.82,111.87,60624,53811
2014-08-20,111.88,112.07,111.72,111.91,45307,53344
2014-08-21,111.8,111.97,111.74,111.83,30407,53345
2014-08-22,111.91,111.91,111.77,111.88,21901,54293
2014-08-25,111.92,112.28,111.89,112.28,36702,54007
2014-08-26,112.35,112.74,112.35,112.69,43173,53752
2014-08-27,112.62,112.95,112.6,112.83,39573,55819
2014-08-28,113.02,113.08,112.74,112.74,52359,54997
2014-08-29,112.86,113.03,112.86,112.96,28543,56061
2014-09-01,112.94,113.22,112.88,112.9,36705,56223
2014-09-02,112.97,113.02,112.65,112.68,37485,55060
2014-09-03,112.29,112.45,112.24,112.34,41696,56081
2014-09-04,112.41,112.43,112.1,112.4,41940,55380
2014-09-05,112.26,112.84,112.14,112.67,44771,54717
2014-09-11,112.5,112.59,112.31,112.54,32924,53537
2014-09-12,112.52,113.23,112.46,113.22,48735,42440
2014-09-15,113.16,113.21,112.78,113,40052,22253
2014-09-16,113.07,113.55,112.97,113,49661,44544
2014-09-17,113.04,113.28,112.97,113.26,53417,45117
2014-09-18,113.26,113.52,113.09,113.38,46330,47744
2014-09-19,113.5,113.53,113.23,113.31,43660,46791
2014-09-22,113.58,113.74,113.49,113.71,36542,46704
2014-09-23,113.78,114.01,113.72,113.75,43904,46825
2014-09-24,113.86,114.06,113.68,113.85,41066,48782
2014-09-25,113.85,114.05,113.79,114.05,31404,49569
2014-09-26,114.3,114.39,114.13,114.36,42650,50195
2014-09-29,114.33,114.47,114.16,114.44,42282,51230
2014-09-30,114.5,114.97,114.5,114.97,44042,51316
2014-10-01,115.1,115.44,115.1,115.44,45736,48740
2014-10-02,115.75,116.01,115.03,115.2,64819,48804
2014-10-06,114.92,115.18,114.88,115.05,44643,50286
2014-10-07,115.12,115.3,114.81,114.84,43884,49988
2014-10-08,115.15,115.22,114.82,115.04,51382,49563
2014-10-10,115.07,115.39,115.07,115.3,37185,50298
2014-10-13,115.4,115.53,115.19,115.3,33889,49858
2014-10-14,115.29,115.48,115.09,115.15,43759,50664
2014-10-15,115.38,115.89,115.21,115.25,62399,51590
2014-10-16,115.68,116.11,115.53,116.08,54394,50028
2014-10-17,115.88,116.17,115.77,116.14,40519,49319
2014-10-20,115.77,115.89,115.68,115.7,44092,50104
2014-10-21,115.82,116.04,115.63,115.96,47855,50832
2014-10-22,115.84,116.03,115.8,115.98,26808,50661
2014-10-23,116.08,116.3,116.08,116.27,37333,51108
2014-10-24,116.12,116.6,116.09,116.5,44385,52040
2014-10-27,116.41,116.47,116.3,116.31,30391,51726
2014-10-28,116.38,116.46,116.16,116.34,43624,52213
2014-10-29,116.24,116.48,116.23,116.48,27835,52217
2014-10-30,116.44,116.73,116.4,116.66,36561,51068
2014-10-31,116.67,117.15,116.58,117.01,56924,50540
2014-11-03,117.04,117.07,116.77,116.92,43466,51334
2014-11-04,116.98,117.41,116.96,117.2,36026,51876
2014-11-05,117.3,117.4,117.09,117.12,32767,52045
2014-11-06,117.14,117.31,116.96,117.1,37557,52288
2014-11-07,117.1,117.17,116.8,116.8,35702,53229
2014-11-10,116.98,117.03,116.64,116.72,38536,52492
2014-11-11,116.42,116.55,116.32,116.41,34156,52685
2014-11-12,116.47,116.51,115.95,115.95,43430,53643
2014-11-13,115.92,116.16,115.58,115.82,53280,54241
2014-11-14,115.91,115.97,115.69,115.83,28946,53725
2014-11-17,115.96,116.04,115.63,116.03,42262,52598
2014-11-18,115.94,116.2,115.93,116.2,34094,51544
2014-11-19,116.23,116.32,116.04,116.23,33616,51518
2014-11-20,116.17,116.57,116.13,116.49,31096,51592
2014-11-21,116.45,116.65,116.33,116.33,40945,51795
2014-11-24,116.56,116.92,116.43,116.88,41717,52866
2014-11-25,116.99,117.24,116.86,117.14,37711,53303
2014-11-26,117.35,117.44,117.23,117.3,31963,52400
2014-11-27,117.3,117.37,117.16,117.17,25754,52031
2014-11-28,117.4,117.81,117.4,117.79,32241,51822
2014-12-01,117.9,118.09,117.6,117.8,48235,52632
2014-12-02,117.62,117.75,117.6,117.6,28248,52454
2014-12-03,117.44,117.58,116.78,116.78,46846,53848
2014-12-04,116.71,116.8,115.82,116.46,75697,51729
2014-12-05,116.47,116.58,116.07,116.41,42961,51370
2014-12-08,116.05,116.11,115.63,115.63,39058,52169
2014-12-09,115.86,116.3,115.81,116.22,40940,51222
2014-12-10,116.59,116.71,115.79,115.98,41906,49540
2014-12-11,116.25,116.71,116.1,116.71,33233,46899
2014-12-12,116.72,116.89,116.56,116.65,35232,39154
2014-12-15,116.95,117.12,116.65,116.77,31441,20892
2014-12-16,116.89,117.08,116.71,117.02,32815,42217
2014-12-17,117.48,117.48,116.65,116.73,41792,42438
2014-12-18,116.62,116.8,116.32,116.37,49997,43319
2014-12-19,116.02,116.45,116,116.41,31146,44806
2014-12-22,116.69,117.07,116.42,117.07,45050,47478
2014-12-23,117.2,117.48,116.86,116.97,52533,45955
2014-12-24,116.7,117.16,116.59,117.16,27559,46978
2014-12-26,117.24,117.33,117.1,117.14,10956,46302
2014-12-29,117.15,117.65,117.09,117.65,20549,46287
2014-12-30,117.58,117.82,117.48,117.75,24223,47087
2015-01-02,117.66,117.66,117.1,117.14,25771,47766
2015-01-05,117.37,117.55,117.18,117.55,41902,48621
2015-01-06,117.77,118.27,117.73,118.17,42984,51442
2015-01-07,118.47,118.53,118.1,118.12,46128,52245
2015-01-08,118.15,118.27,117.83,118.27,44368,51222
2015-01-09,118.12,118.46,118.02,118.42,41478,51138
2015-01-12,118.53,119.33,118.5,119.27,52815,53628
2015-01-13,119.37,119.64,119.25,119.41,56330,55031
2015-01-14,119.38,120.18,119.28,120.06,53953,54861
2015-01-15,120.16,120.22,119.23,119.24,61977,53235
2015-01-16,119.86,120.72,119.67,120.26,52432,52715
2015-01-19,119.88,120.09,119.71,119.91,55175,53042
2015-01-20,120.07,120.22,119.74,120.22,49031,53510
2015-01-21,120.31,120.43,119.99,120,39553,53045
2015-01-22,119.76,119.83,119.55,119.71,43328,52626
2015-01-23,120.1,120.53,120.02,120.47,38749,53829
2015-01-26,120.84,121.17,120.59,120.77,47932,54215
2015-01-27,120.6,120.82,120.54,120.8,26411,53568
2015-01-28,120.78,121.24,120.76,121.2,34176,55337
2015-01-29,121.62,121.72,121.25,121.5,46049,55569
2015-01-30,121.29,121.72,121.26,121.37,47555,56678
2015-02-02,121.79,121.87,121.25,121.35,39230,57469
2015-02-03,121.36,121.78,121.35,121.75,48515,57908
2015-02-04,121.22,121.38,121.01,121.34,47708,57127
2015-02-05,121.77,121.77,120.91,120.98,51363,58403
2015-02-06,120.87,121.1,120.73,121.09,36710,56189
2015-02-09,120.45,120.89,120.39,120.86,39503,58622
2015-02-10,120.37,120.41,119.95,120.27,53613,59117
2015-02-11,120.08,120.41,120.01,120.17,41722,57992
2015-02-12,120.16,120.2,119.57,119.62,47961,58450
2015-02-13,119.77,119.83,119.63,119.74,35769,58017
2015-02-16,119.39,119.5,118.93,119.02,49990,58071
2015-02-17,119.15,120,119.03,119.96,59808,55857
2015-02-23,119.67,119.78,119.39,119.5,47777,56457
2015-02-24,119.73,119.77,119.39,119.41,36552,57077
2015-02-25,119.89,120.14,119.87,120.07,38467,56768
2015-02-26,120.17,120.2,119.96,120.17,30823,55131
2015-02-27,119.97,120.36,119.9,120.31,41833,55064
2015-03-02,120.69,120.93,120.47,120.47,34975,56268
2015-03-03,120.22,120.42,120.04,120.3,47580,56669
2015-03-04,120.37,120.47,120.11,120.11,37193,56862
2015-03-05,120.19,120.36,120.16,120.26,29856,55526
2015-03-06,120.42,120.72,120.41,120.48,37922,55138
2015-03-09,119.87,120.15,119.83,120.07,38644,56655
2015-03-10,120.32,120.36,119.91,119.91,47508,55621
2015-03-11,120.41,120.75,120.39,120.66,45225,55552
2015-03-12,120.99,121.59,120.32,120.32,77241,54331
2015-03-13,120.27,120.58,120.13,120.22,37069,43587
2015-03-16,120.33,120.72,120.25,120.72,45778,21568
2015-03-17,120.94,120.96,120.56,120.65,43908,47920
2015-03-18,120.82,121.12,120.72,121.12,46367,48220
2015-03-19,121.95,122.01,121.63,121.82,63478,50849
2015-03-20,121.7,121.99,121.65,121.82,54242,51255
2015-03-23,121.8,122.2,121.77,121.85,52443,53125
2015-03-24,121.91,121.99,121.69,121.99,44294,52013
2015-03-25,122.1,122.23,121.97,122.23,38450,53054
2015-03-26,122.2,122.36,121.99,122.12,44429,53561
2015-03-27,121.94,122.13,121.78,122.13,43095,55134
2015-03-30,122.14,122.4,122.08,122.4,33981,56039
2015-03-31,122.3,122.5,122.09,122.31,38341,57265
2015-04-01,122.3,122.53,122.19,122.42,43750,58001
2015-04-02,122.76,122.81,122.54,122.8,36179,57744
2015-04-03,122.72,123.16,122.69,123.11,29719,57625
2015-04-06,123.4,123.54,123.21,123.34,35408,55822
2015-04-07,123.23,123.43,122.9,122.92,52203,57167
2015-04-08,122.87,122.9,122.66,122.82,38803,56379
2015-04-09,122.68,123.34,122.61,123.34,54819,54883
2015-04-10,123.27,123.49,123.12,123.26,52264,53497
2015-04-13,123.17,123.21,122.89,122.94,38654,54267
2015-04-14,122.94,122.97,122.47,122.82,61118,53687
2015-04-15,122.88,123,122.67,122.74,43809,55131
2015-04-16,122.82,122.85,122.3,122.39,49550,55177
2015-04-17,122.47,122.97,122.45,122.85,40515,55790
2015-04-20,122.91,122.92,122.52,122.52,43594,58098
2015-04-21,122.38,122.47,122.18,122.21,41123,59485
2015-04-22,122.22,122.46,122.17,122.17,41644,58928
2015-04-23,121.79,121.79,121.25,121.32,47992,60054
2015-04-24,121.3,121.32,120.62,121.03,68153,60811
2015-04-27,120.97,121.32,120.84,121.11,50749,62012
2015-04-28,121.01,121.02,120.24,120.38,60196,61584
2015-04-29,119.82,120.16,119.66,120.12,61628,58741
2015-04-30,119.86,120.46,119.73,119.74,62638,57739
2015-05-04,119.42,119.5,118.93,119.04,44145,59696
2015-05-06,118.58,118.93,118.03,118.03,75729,61846
2015-05-07,117.85,118.73,117.85,118.37,69567,58774
2015-05-08,119.02,119.92,118.86,119.92,69365,58897
2015-05-11,120.41,120.42,118.92,119.27,77716,58623
2015-05-12,118.42,118.75,117.87,117.92,74703,59873
