Date,Open,High,Low,Close,Volume,OpenInt
2014-10-02,115.74,116,115.02,115.19,64819,48804
2014-10-06,114.91,115.17,114.87,115.04,44643,50286
2014-10-07,115.11,115.29,114.8,114.83,43884,49988
2014-10-08,115.14,115.21,114.81,115.03,51382,49563
2014-10-10,115.06,115.38,115.06,115.29,37185,50298
2014-10-13,115.39,115.52,115.18,115.29,33889,49858
2014-10-14,115.28,115.47,115.08,115.14,43759,50664
2014-10-15,115.37,115.88,115.2,115.24,62399,51590
2014-10-16,115.67,116.1,115.52,116.07,54394,50028
2014-10-17,115.87,116.16,115.76,116.13,40519,49319
2014-10-20,115.76,115.88,115.67,115.69,44092,50104
2014-10-21,115.81,116.03,115.62,115.95,47855,50832
2014-10-22,115.83,116.02,115.79,115.97,26808,50661
2014-10-23,116.07,116.29,116.07,116.26,37333,51108
2014-10-24,116.11,116.59,116.08,116.49,44385,52040
2014-10-27,116.4,116.46,116.29,116.3,30391,51726
2014-10-28,116.37,116.45,116.15,116.33,43624,52213
2014-10-29,116.23,116.47,116.22,116.47,27835,52217
2014-10-30,116.43,116.72,116.39,116.65,36561,51068
2014-10-31,116.66,117.14,116.57,117,56924,50540
2014-11-03,117.03,117.06,116.76,116.91,43466,51334
2014-11-04,116.97,117.4,116.95,117.19,36026,51876
2014-11-05,117.29,117.39,117.08,117.11,32767,52045
2014-11-06,117.13,117.3,116.95,117.09,37557,52288
2014-11-07,117.09,117.16,116.79,116.79,35702,53229
2014-11-10,116.97,117.02,116.63,116.71,38536,52492
2014-11-11,116.41,116.54,116.31,116.4,34156,52685
2014-11-12,116.46,116.5,115.94,115.94,43430,53643
2014-11-13,115.91,116.15,115.57,115.81,53280,54241
2014-11-14,115.9,115.96,115.68,115.82,28946,53725
2014-11-17,115.95,116.03,115.62,116.02,42262,52598
2014-11-18,115.93,116.19,115.92,116.19,34094,51544
2014-11-19,116.22,116.31,116.03,116.22,33616,51518
2014-11-20,116.16,116.56,116.12,116.48,31096,51592
2014-11-21,116.44,116.64,116.32,116.32,40945,51795
2014-11-24,116.55,116.91,116.42,116.87,41717,52866
2014-11-25,116.98,117.23,116.85,117.13,37711,53303
2014-11-26,117.34,117.43,117.22,117.29,31963,52400
2014-11-27,117.29,117.36,117.15,117.16,25754,52031
2014-11-28,117.39,117.8,117.39,117.78,32241,51822
2014-12-01,117.89,118.08,117.59,117.79,48235,52632
2014-12-02,117.61,117.74,117.59,117.59,28248,52454
2014-12-03,117.43,117.57,116.77,116.77,46846,53848
2014-12-04,116.7,116.79,115.81,116.45,75697,51729
2014-12-05,116.46,116.57,116.06,116.4,42961,51370
2014-12-08,116.04,116.1,115.62,115.62,39058,52169
2014-12-09,115.85,116.29,115.8,116.21,40940,51222
2014-12-10,116.58,116.7,115.78,115.97,41906,49540
2014-12-11,116.24,116.7,116.09,116.7,33233,46899
2014-12-12,116.71,116.88,116.55,116.64,35232,39154
2014-12-15,116.94,117.11,116.64,116.76,31441,20892
2014-12-16,116.88,117.07,116.7,117.01,32815,42217
2014-12-17,117.47,117.47,116.64,116.72,41792,42438
2014-12-18,116.61,116.79,116.31,116.36,49997,43319
2014-12-19,116.01,116.44,115.99,116.4,31146,44806
2014-12-22,116.68,117.06,116.41,117.06,45050,47478
2014-12-23,117.19,117.47,116.85,116.96,52533,45955
2014-12-24,116.69,117.15,116.58,117.15,27559,46978
2014-12-26,117.23,117.32,117.09,117.13,10956,46302
2014-12-29,117.14,117.64,117.08,117.64,20549,46287
2014-12-30,117.57,117.81,117.47,117.74,24223,47087
2015-01-02,117.65,117.65,117.09,117.13,25771,47766
2015-01-05,117.36,117.54,117.17,117.54,41902,48621
2015-01-06,117.76,118.26,117.72,118.16,42984,51442
2015-01-07,118.46,118.52,118.09,118.11,46128,52245
2015-01-08,118.14,118.26,117.82,118.26,44368,51222
2015-01-09,118.11,118.45,118.01,118.41,41478,51138
2015-01-12,118.52,119.32,118.49,119.26,52815,53628
2015-01-13,119.36,119.63,119.24,119.4,56330,55031
2015-01-14,119.37,120.17,119.27,120.05,53953,54861
2015-01-15,120.15,120.21,119.22,119.23,61977,53235
2015-01-16,119.85,120.71,119.66,120.25,52432,52715
2015-01-19,119.87,120.08,119.7,119.9,55175,53042
2015-01-20,120.06,120.21,119.73,120.21,49031,53510
2015-01-21,120.3,120.42,119.98,119.99,39553,53045
2015-01-22,119.75,119.82,119.54,119.7,43328,52626
2015-01-23,120.09,120.52,120.01,120.46,38749,53829
2015-01-26,120.83,121.16,120.58,120.76,47932,54215
2015-01-27,120.59,120.81,120.53,120.79,26411,53568
2015-01-28,120.77,121.23,120.75,121.19,34176,55337
2015-01-29,121.61,121.71,121.24,121.49,46049,55569
2015-01-30,121.28,121.71,121.25,121.36,47555,56678
2015-02-02,121.78,121.86,121.24,121.34,39230,57469
2015-02-03,121.35,121.77,121.34,121.74,48515,57908
2015-02-04,121.21,121.37,121,121.33,47708,57127
2015-02-05,121.76,121.76,120.9,120.97,51363,58403
2015-02-06,120.86,121.09,120.72,121.08,36710,56189
2015-02-09,120.44,120.88,120.38,120.85,39503,58622
2015-02-10,120.36,120.4,119.94,120.26,53613,59117
2015-02-11,120.07,120.4,120,120.16,41722,57992
2015-02-12,120.15,120.19,119.56,119.61,47961,58450
2015-02-13,119.76,119.82,119.62,119.73,35769,58017
2015-02-16,119.38,119.49,118.92,119.01,49990,58071
2015-02-17,119.14,119.99,119.02,119.95,59808,55857
2015-02-23,119.66,119.77,119.38,119.49,47777,56457
2015-02-24,119.72,119.76,119.38,119.4,36552,57077
2015-02-25,119.88,120.13,119.86,120.06,38467,56768
2015-02-26,120.16,120.19,119.95,120.16,30823,55131
2015-02-27,119.96,120.35,119.89,120.3,41833,55064
2015-03-02,120.68,120.92,120.46,120.46,34975,56268
2015-03-03,120.21,120.41,120.03,120.29,47580,56669
2015-03-04,120.36,120.46,120.1,120.1,37193,56862
2015-03-05,120.18,120.35,120.15,120.25,29856,55526
2015-03-06,120.41,120.71,120.4,120.47,37922,55138
2015-03-09,119.86,120.14,119.82,120.06,38644,56655
2015-03-10,120.31,120.35,119.9,119.9,47508,55621
2015-03-11,120.4,120.74,120.38,120.65,45225,55552
2015-03-12,120.98,121.58,120.31,120.31,77241,54331
2015-03-13,120.26,120.57,120.12,120.21,37069,43587
2015-03-16,120.32,120.71,120.24,120.71,45778,21568
2015-03-17,120.93,120.95,120.55,120.64,43908,47920
2015-03-18,120.81,121.11,120.71,121.11,46367,48220
2015-03-19,121.94,122,121.62,121.81,63478,50849
2015-03-20,121.69,121.98,121.64,121.81,54242,51255
2015-03-23,121.79,122.19,121.76,121.84,52443,53125
2015-03-24,121.9,121.98,121.68,121.98,44294,52013
2015-03-25,122.09,122.22,121.96,122.22,38450,53054
2015-03-26,122.19,122.35,121.98,122.11,44429,53561
2015-03-27,121.93,122.12,121.77,122.12,43095,55134
2015-03-30,122.13,122.39,122.07,122.39,33981,56039
2015-03-31,122.29,122.49,122.08,122.3,38341,57265
2015-04-01,122.29,122.52,122.18,122.41,43750,58001
2015-04-02,122.75,122.8,122.53,122.79,36179,57744
2015-04-03,122.71,123.15,122.68,123.1,29719,57625
2015-04-06,123.39,123.53,123.2,123.33,35408,55822
2015-04-07,123.22,123.42,122.89,122.91,52203,57167
2015-04-08,122.86,122.89,122.65,122.81,38803,56379
2015-04-09,122.67,123.33,122.6,123.33,54819,54883
2015-04-10,123.26,123.48,123.11,123.25,52264,53497
2015-04-13,123.16,123.2,122.88,122.93,38654,54267
2015-04-14,122.93,122.96,122.46,122.81,61118,53687
2015-04-15,122.87,122.99,122.66,122.73,43809,55131
2015-04-16,122.81,122.84,122.29,122.38,49550,55177
2015-04-17,122.46,122.96,122.44,122.84,40515,55790
2015-04-20,122.9,122.91,122.51,122.51,43594,58098
2015-04-21,122.37,122.46,122.17,122.2,41123,59485
2015-04-22,122.21,122.45,122.16,122.16,41644,58928
2015-04-23,121.78,121.78,121.24,121.31,47992,60054
2015-04-24,121.29,121.31,120.61,121.02,68153,60811
2015-04-27,120.96,121.31,120.83,121.1,50749,62012
2015-04-28,121,121.01,120.23,120.37,60196,61584
2015-04-29,119.81,120.15,119.65,120.11,61628,58741
2015-04-30,119.85,120.45,119.72,119.73,62638,57739
2015-05-04,119.41,119.49,118.92,119.03,44145,59696
2015-05-06,118.57,118.92,118.02,118.02,75729,61846
2015-05-07,117.84,118.72,117.84,118.36,69567,58774
2015-05-08,119.01,119.91,118.85,119.91,69365,58897
2015-05-11,120.4,120.41,118.91,119.26,77716,58623
2015-05-12,118.41,118.74,117.86,117.91,74703,59873
2015-05-13,118.33,118.57,118.08,118.52,67663,62131
2015-05-14,118.29,119.12,117.96,118.92,70475,59521
2015-05-15,119.22,119.31,118.29,118.81,68829,60784
2015-05-18,119.21,119.24,118.65,118.71,67424,59184
2015-05-19,118.3,118.66,118.25,118.48,40408,59029
2015-05-20,118.39,119.21,118.39,118.98,58710,59452
2015-05-21,119.11,119.45,118.82,118.82,63653,59260
2015-05-22,119.01,119.18,118.93,119.18,38632,59181
2015-05-26,119,119.53,118.94,119.07,43035,58712
2015-05-27,119.4,119.64,119.28,119.52,47603,60131
2015-05-28,119.58,119.95,119.45,119.91,36241,60664
2015-05-29,120.31,120.94,120.13,120.94,42584,62006
2015-06-01,120.87,121.14,120.47,120.57,47529,62301
2015-06-02,120.54,121.16,120.51,120.64,55710,65083
2015-06-03,120.22,120.31,119.61,119.61,60232,62205
2015-06-04,118.91,119.51,118.83,119.11,65626,63925
2015-06-05,119.61,119.68,119.1,119.32,58351,63143
2015-06-08,119.16,119.29,118.88,119.18,43098,65275
2015-06-09,119.32,119.72,119.28,119.72,48942,63294
2015-06-10,119.61,119.74,119.25,119.51,47712,62770
2015-06-11,119.51,119.6,118.51,118.78,57844,64562
2015-06-12,119.21,119.63,119.13,119.58,41953,50602
2015-06-15,119.79,119.93,119.08,119.18,44546,24821
2015-06-16,119.17,119.3,118.79,119.13,39781,62409
2015-06-17,119.12,119.25,118.54,118.56,43287,62762
2015-06-18,118.86,119.19,118.68,119.07,35286,63156
2015-06-19,119.28,119.86,119.22,119.77,47246,64112
2015-06-22,119.96,119.97,118.78,119.15,65840,65036
2015-06-23,118.67,119.5,118.67,119.44,57386,64892
2015-06-24,119.46,119.62,119.19,119.56,46618,64111
2015-06-25,119.72,119.72,119.13,119.27,54269,62812
2015-06-26,119.27,119.56,119.16,119.22,40653,61239
2015-06-29,119.77,120.07,119.59,119.73,37787,60381
2015-06-30,119.77,119.88,119.55,119.68,40268,60348
2015-07-01,119.54,119.7,119.3,119.44,32316,59993
2015-07-02,119.13,119.26,118.8,118.83,36317,61124
2015-07-03,119.19,119.25,118.89,118.97,37848,61328
2015-07-06,119.57,119.67,119.24,119.57,42030,60742
2015-07-07,119.57,119.66,119.2,119.22,42874,62041
2015-07-08,119.42,119.63,119.26,119.52,44233,64301
2015-07-09,119.7,119.85,119.3,119.31,45484,64477
2015-07-10,118.97,119.22,118.93,119.18,32775,62629
2015-07-13,118.98,119.18,118.83,119.18,36557,63229
2015-07-14,119.02,119.22,119,119.22,29607,63834
2015-07-15,119.36,119.42,119.05,119.36,29863,63882
2015-07-16,119.32,119.55,119.25,119.47,31550,64355
2015-07-17,119.47,119.62,119.38,119.62,17417,64426
2015-07-20,119.47,119.67,119.42,119.67,37698,66897
2015-07-21,119.59,119.85,119.55,119.77,27432,67665
2015-07-22,119.87,120.14,119.73,120.14,28814,69703
2015-07-23,120.14,120.77,120.14,120.63,42472,72915
2015-07-24,120.71,121.21,120.68,120.97,46596,74447
2015-07-27,120.97,121.11,120.78,120.84,40132,78206
2015-07-28,121.01,121.06,120.36,120.51,61925,76625
2015-07-29,120.39,120.77,120.38,120.77,32909,76048
2015-07-30,120.71,120.71,120.41,120.43,36911,75397
2015-07-31,120.42,120.67,119.92,120.03,39434,76629
2015-08-03,120.27,120.43,120.17,120.3,30399,75932
2015-08-04,120.52,120.58,120.21,120.21,42345,75661
2015-08-05,120.01,120.14,119.82,120.12,44498,75759
2015-08-06,119.92,120.34,119.86,120.26,43282,75749
2015-08-07,120.38,120.43,120,120.24,35404,73830
2015-08-10,120.47,120.87,120.37,120.87,42653,74039
2015-08-11,120.7,121.24,120.61,121.17,58126,76459
2015-08-12,121.37,121.92,121.18,121.87,52425,79377
2015-08-13,121.67,121.75,121.28,121.47,57019,80329
2015-08-17,121.36,121.65,121.2,121.63,51818,87164
2015-08-18,121.67,121.86,121.48,121.66,35696,87025
2015-08-19,121.49,121.76,121.32,121.34,53206,87600
2015-08-20,121.56,121.7,121.49,121.69,36413,86708
2015-08-21,121.88,122.05,121.41,121.87,57102,84808
2015-08-24,121.88,122.57,121.81,122.57,47277,84625
2015-08-25,122.37,122.43,122.1,122.26,57001,84628
2015-08-26,122.26,122.45,121.88,121.96,52925,85192
2015-08-27,121.62,121.92,121.52,121.92,50153,85035
2015-08-28,121.78,121.81,121.44,121.62,43059,81396
2015-08-31,121.52,121.72,121.41,121.53,34593,80005
2015-09-01,121.34,121.49,121.26,121.49,47319,80933
2015-09-02,121.74,121.95,121.6,121.82,52416,80992
2015-09-03,121.74,121.99,121.61,121.68,46128,80512
2015-09-04,121.77,122.2,121.59,122.15,53247,79942
2015-09-07,122.13,122.35,122.06,122.28,39765,79870
2015-09-08,122.28,122.36,121.94,122.26,57594,78577
2015-09-09,122.04,122.21,121.93,122.01,52411,78645
2015-09-10,122.13,122.32,122.07,122.27,38183,75965
2015-09-11,122.22,122.28,121.9,122.17,50157,57428
2015-09-14,122.13,122.21,121.79,121.79,35888,28307
2015-09-15,121.81,122.11,121.65,122.04,50598,72149
2015-09-16,121.67,121.85,121.62,121.77,39826,73246
2015-09-17,121.63,122.02,121.55,121.82,51982,72793
2015-09-18,122.39,122.73,122.35,122.59,52142,72101
2015-09-21,122.89,123.12,122.76,123.04,52604,74741
2015-09-22,122.91,123.13,122.83,123.13,40901,75656
2015-09-23,123.33,123.34,123.07,123.24,51068,74464
2015-09-24,123.2,123.42,122.97,122.98,52538,76042
2015-09-25,122.97,123.32,122.85,123.26,52280,77031
2015-09-30,123.63,124.12,123.59,123.96,57710,74419
2015-10-01,123.81,123.99,123.48,123.52,50487,74105
2015-10-02,123.72,123.79,123.48,123.79,28942,74918
2015-10-05,124.2,124.25,123.89,124.24,43073,75452
2015-10-06,123.97,124.24,123.92,124.13,50637,75988
2015-10-07,124.11,124.14,123.72,123.76,44406,76494
2015-10-08,123.72,123.85,123.52,123.72,53599,75369
2015-10-12,123.42,123.44,123.09,123.09,32955,77421
2015-10-13,123.14,123.43,123.07,123.37,49350,77173
2015-10-14,123.44,123.58,123.19,123.39,50497,77827
2015-10-15,123.64,124.16,123.64,124.09,59812,77948
2015-10-16,123.89,124.06,123.8,124.03,33486,76879
2015-10-19,123.91,123.99,123.63,123.92,44495,77093
2015-10-20,123.96,124.07,123.62,123.68,43655,78144
2015-10-21,123.49,123.62,123.26,123.56,56978,75648
2015-10-22,123.74,123.77,123.34,123.39,52279,73413
2015-10-23,123.32,123.62,123.18,123.62,37520,73509
2015-10-26,123.39,123.73,123.38,123.69,38019,73348
2015-10-27,123.69,124.09,123.67,124.05,41670,74565
2015-10-28,124.22,124.71,124.11,124.3,66105,75966
2015-10-29,124,124.32,123.96,124.13,46946,75094
2015-10-30,123.42,123.71,123.34,123.45,57443,74650
2015-11-02,123.56,123.64,123.38,123.41,40897,72574
2015-11-03,123.24,123.37,123.08,123.09,61910,75215
2015-11-04,122.94,123.01,122.72,122.98,48346,74790
2015-11-05,122.96,123.19,122.87,123.07,43876,74025
2015-11-06,123.08,123.13,122.59,122.59,43733,72931
2015-11-09,121.9,122,121.56,121.56,58019,72918
2015-11-10,121.72,121.96,121.54,121.89,52210,71662
2015-11-11,121.91,121.91,121.19,121.49,49782,71648
2015-11-12,121.34,121.79,121.29,121.34,55126,70605
2015-11-13,121.4,121.57,121.14,121.31,36200,71769
2015-11-16,121.99,122.05,121.66,121.8,47055,70030
2015-11-17,121.63,121.79,121.57,121.59,36684,71110
2015-11-18,121.69,121.8,121.58,121.74,33398,72171
2015-11-19,121.83,122.06,121.74,122.06,38203,71609
2015-11-20,122.13,122.37,121.96,121.96,40448,69985
2015-11-23,121.96,122.02,121.74,121.77,37978,70597
2015-11-24,121.91,122.05,121.78,121.88,30397,70183
2015-11-25,121.89,122.17,121.88,122.16,25211,69003
2015-11-26,122.09,122.3,121.97,122.28,35019,68306
2015-11-27,122.39,122.48,121.95,121.95,35481,67695
2015-11-30,122.09,122.22,121.91,122.17,32352,68851
2015-12-01,122.04,122.35,121.9,121.9,47611,70085
2015-12-02,122.3,122.34,122.01,122.06,28034,71534
2015-12-03,122.04,122.13,121.94,121.98,30590,71076
2015-12-04,121.29,121.63,121.09,121.63,35167,71754
2015-12-07,121.62,121.71,121.53,121.65,28959,72697
2015-12-08,121.89,122.39,121.88,122.37,37973,73426
2015-12-09,122.34,122.6,122.3,122.58,42096,74868
2015-12-10,122.64,122.74,122.26,122.67,42451,71242
2015-12-11,122.58,122.61,122.33,122.34,31778,54418
2015-12-14,122.7,122.86,122.54,122.54,29226,24757
2015-12-15,122.38,122.7,122.29,122.69,35018,63885
2015-12-16,122.51,122.55,122.35,122.5,34975,63742
2015-12-17,122.65,123.07,122.52,123.03,34775,65889
2015-12-18,123.1,123.65,122.98,123.45,37325,67380
2015-12-21,123.55,123.89,123.32,123.72,34846,67773
2015-12-22,123.72,123.8,123.45,123.57,29228,67768
2015-12-23,123.45,123.68,123.42,123.57,19699,69199
2015-12-24,123.42,123.81,123.42,123.7,17575,68106
2015-12-28,123.72,123.86,123.66,123.68,15166,67209
2015-12-29,123.83,124.1,123.81,123.9,17317,67259
2015-12-30,123.8,124.05,123.56,123.85,31999,67850
2016-01-04,123.81,124.52,123.77,124.32,33937,69998
2016-01-05,124.32,124.35,124,124.16,44184,70444
2016-01-06,124.16,124.44,124.12,124.4,36498,72202
2016-01-07,124.6,124.79,124.42,124.58,47149,71681
2016-01-08,124.55,124.63,124.13,124.13,43193,72608
2016-01-11,124.47,124.56,124.35,124.5,38715,75224
2016-01-12,124.39,124.62,124.24,124.4,46641,75711
2016-01-13,124.6,124.64,124.32,124.5,37651,77080
2016-01-14,124.7,124.92,124.36,124.36,53469,76539
2016-01-15,124.36,124.54,124.21,124.5,39658,77094
2016-01-18,124.9,124.9,124.28,124.33,54725,77050
2016-01-19,124.4,124.48,124.05,124.09,48850,78783
2016-01-20,124.19,124.78,124.19,124.77,63432,81836
2016-01-21,124.74,124.86,124.49,124.83,56090,79649
2016-01-22,124.58,124.89,124.32,124.4,68303,80317
2016-01-25,124.31,124.58,124.3,124.53,40148,81996
2016-01-26,124.76,124.91,124.67,124.88,41918,81002
2016-01-27,124.82,124.83,124.52,124.64,55177,78157
2016-01-28,124.74,124.82,124.34,124.58,54451,78915
2016-01-29,124.57,125.2,124.36,125.04,64377,79208
2016-02-01,125.05,125.66,125.05,125.6,51264,80877
2016-02-02,125.61,125.85,125.47,125.65,62761,80777
2016-02-03,126.12,126.26,125.91,126.2,49920,85277
2016-02-04,126.11,126.25,125.83,126.25,49279,85307
2016-02-05,126.25,126.32,125.94,126.02,36597,82308
2016-02-11,126.99,127.36,126.9,127.2,44311,79120
2016-02-12,127.14,127.36,126.55,126.9,80341,80659
2016-02-15,126.55,126.71,126.44,126.61,50219,82594
2016-02-16,126.6,127.23,126.39,127.07,51014,81589
2016-02-17,127.07,127.1,126.84,127.07,44181,80197
2016-02-18,126.78,126.89,126.67,126.83,37865,82120
2016-02-19,127.1,127.16,126.7,126.75,55299,82631
2016-02-22,126.61,126.71,126.58,126.58,34087,84711
2016-02-23,126.65,126.88,126.48,126.58,53961,85269
2016-02-24,126.75,126.77,126.4,126.75,56965,83268
2016-02-25,126.7,126.95,126.61,126.95,47347,82910
2016-02-26,126.92,127.19,126.89,127.19,38103,83060
2016-02-29,127.06,127.19,126.99,127.07,47012,83325
2016-03-02,126.78,126.8,126.57,126.6,44039,79455
2016-03-03,126.5,126.52,126.15,126.15,52566,80853
2016-03-04,126.15,126.33,125.94,126.05,54273,80603
2016-03-07,125.87,126.27,125.86,126.25,51985,80150
2016-03-08,126.09,126.48,126.05,126.44,62778,79734
2016-03-09,126.6,126.63,126.35,126.35,45562,78134
2016-03-10,126.38,126.48,125.91,126.25,57539,71437
2016-03-11,125.96,126.01,125.59,125.59,54455,48132
2016-03-14,125.35,125.8,125.32,125.65,44031,24844
2016-03-15,125.72,125.94,125.56,125.77,55942,75135
2016-03-16,125.66,125.84,125.51,125.72,56043,74021
2016-03-17,126.18,126.3,126.01,126.23,68601,75134
2016-03-18,126.28,126.64,126.1,126.53,59179,74050
2016-03-21,126.48,126.8,126.46,126.6,48194,76496
2016-03-22,126.4,126.53,126.35,126.41,41056,78703
2016-03-23,126.29,126.36,126.05,126.22,63003,78473
2016-03-24,126.48,126.61,126.44,126.44,46263,79992
2016-03-25,126.44,126.65,126.38,126.62,38773,80374
2016-03-28,126.57,126.7,126.48,126.63,42465,81453
2016-03-29,126.69,127.06,126.59,127.02,51402,82583
2016-03-30,127.35,127.45,127.07,127.17,57294,84379
2016-03-31,127,127.18,126.96,127.07,56769,85384
2016-04-01,127.18,127.24,126.93,127.02,53915,86174
2016-04-04,127.13,127.37,127.12,127.37,40295,90401
2016-04-05,127.37,127.44,127.06,127.12,65582,90078
2016-04-06,127.26,127.27,127.09,127.13,46515,91267
2016-04-07,127.09,127.25,126.95,126.95,52177,91189
2016-04-08,127.27,127.28,126.87,127.04,55005,90576
2016-04-11,126.93,127.1,126.9,127.07,45516,91864
2016-04-12,127.1,127.13,126.98,127.12,37463,90830
2016-04-14,126.84,126.85,126.44,126.54,62062,87678
2016-04-15,126.37,126.62,126.36,126.58,49783,86332
2016-04-18,126.82,126.87,126.48,126.48,51926,86228
2016-04-19,126.37,126.7,126.21,126.62,66020,86883
2016-04-20,126.63,127.03,126.56,127.02,57628,85035
2016-04-21,126.74,126.84,126.64,126.78,42786,82952
2016-04-22,126.78,126.96,126.47,126.77,78766,82909
2016-04-25,126.77,126.86,126.68,126.75,36219,84037
2016-04-26,126.75,126.97,126.64,126.97,41799,85446
2016-04-27,126.86,127.06,126.85,126.96,44294,86364
2016-04-28,127.17,127.32,126.88,127.05,62021,84427
2016-04-29,127.22,127.25,127.04,127.13,38993,82909
2016-05-02,127.15,127.19,126.95,126.98,38399,81668
2016-05-03,126.84,127.17,126.76,127.14,50889,81441
2016-05-04,127.32,127.48,127.27,127.41,43361,84648
2016-05-09,127.4,127.58,127.36,127.47,41916,84279
2016-05-10,127.54,127.62,127.37,127.45,42538,85304
2016-05-11,127.4,127.56,127.39,127.5,36622,87057
2016-05-12,127.56,127.56,127.39,127.53,37821,88490
2016-05-13,127.47,127.58,127.27,127.49,47536,89565
2016-05-16,127.53,127.56,127.42,127.42,31745,93350
2016-05-17,127.33,127.42,127.21,127.22,37839,92062
2016-05-18,127.18,127.33,127.01,127.1,50634,92476
2016-05-19,126.8,126.82,126.66,126.77,50447,88833
2016-05-20,126.87,127.08,126.8,127.04,42052,87317
2016-05-23,127.11,127.12,126.98,127.1,40846,87882
2016-05-24,127.1,127.47,127.03,127.47,60796,90330
2016-05-25,127.41,127.41,127.25,127.28,37043,89263
2016-05-26,127.28,127.41,127.21,127.23,44885,90846
2016-05-27,127.33,127.39,127.24,127.37,38648,91987
2016-05-30,127.14,127.15,126.92,126.96,43372,90035
2016-05-31,127.06,127.16,126.96,126.97,39689,89694
2016-06-01,127.42,127.63,127.42,127.61,53922,92215
2016-06-02,127.6,127.62,127.47,127.52,30501,92184
2016-06-03,127.62,127.8,127.55,127.8,39324,94052
2016-06-07,128.17,128.19,128.05,128.05,41617,94870
2016-06-08,128.11,128.32,128.08,128.27,56927,96666
2016-06-09,128.27,128.73,128.23,128.72,68287,99119
2016-06-10,128.66,128.88,128.64,128.72,45240,98109
2016-06-13,128.88,129.07,128.84,129.07,41398,97468
2016-06-14,129.06,129.11,128.83,128.84,59587,95621
2016-06-15,128.83,129.03,128.82,129.02,52939,94889
2016-06-16,129.3,129.47,129.27,129.47,51463,87046
2016-06-17,129.27,129.29,129.12,129.24,53885,57809
2016-06-20,128.93,128.96,128.77,128.77,31173,23963
2016-06-21,128.59,129.04,128.59,129.04,43163,100176
2016-06-22,128.9,128.92,128.73,128.8,41144,99572
2016-06-23,128.78,128.91,128.67,128.9,43097,98045
2016-06-24,129,130.79,128.79,130.25,106741,95189
2016-06-27,130.3,130.77,130.27,130.46,68364,93835
2016-06-28,130.79,130.83,130.28,130.42,78706,92634
2016-06-29,130.5,130.71,130.46,130.71,59497,90938
2016-06-30,130.45,130.75,130.41,130.62,62939,89558
2016-07-01,130.84,131.27,130.68,131.27,63792,89954
2016-07-04,131.24,131.36,131.1,131.21,46230,88970
2016-07-05,131.31,131.53,131.09,131.12,88467,91456
2016-07-06,131.47,131.75,131.41,131.62,85916,91326
2016-07-07,131.5,131.64,131.46,131.62,54360,91689
2016-07-08,131.56,131.76,131.43,131.52,66301,90873
2016-07-11,131.65,131.73,131.54,131.6,50004,91199
2016-07-12,131.4,131.49,131.35,131.49,59907,89567
2016-07-13,131.05,131.55,131.04,131.41,71888,89662
2016-07-14,131.55,131.91,131.44,131.63,81276,86770
2016-07-15,131.42,131.48,131.23,131.48,69180,86501
2016-07-18,131.21,131.29,131.14,131.22,48881,88397
2016-07-19,131.31,131.45,131.03,131.1,70910,89502
2016-07-20,131.14,131.22,131,131.19,57246,89629
2016-07-21,131,131.03,130.87,130.93,46039,89736
2016-07-22,131.11,131.19,130.99,131.19,44782,88689
2016-07-25,131.2,131.22,131.02,131.07,42783,90119
2016-07-26,131.04,131.41,131.02,131.25,65111,89219
2016-07-27,131.17,131.37,131.11,131.37,70149,88386
2016-07-28,131.73,131.88,131.66,131.88,35930,85112
2016-07-29,131.94,131.95,131.4,131.55,85301,82733
2016-08-01,131.75,131.85,131.71,131.75,37802,81815
2016-08-02,131.68,131.79,131.48,131.48,65501,81612
2016-08-03,131.3,131.32,131,131.06,64474,81827
2016-08-04,131.05,131.22,130.9,131.18,72919,78319
2016-08-05,131.44,131.55,131.37,131.44,46864,76595
2016-08-08,130.96,131.34,130.91,130.96,72020,78982
2016-08-09,131.01,131.12,130.95,131.12,47711,78708
2016-08-10,131.3,131.53,131.27,131.43,52862,77532
2016-08-11,131.59,131.63,131.27,131.37,56685,76398
2016-08-12,131.15,131.38,131.12,131.32,58011,78481
2016-08-16,131.33,131.45,131.27,131.45,41864,78082
2016-08-17,131,131.2,130.88,131.01,73619,79419
2016-08-18,131.15,131.27,131.14,131.18,47182,79416
2016-08-19,131.16,131.23,130.97,131.11,53257,79802
2016-08-22,130.95,131,130.9,130.94,43512,80418
2016-08-23,131.11,131.17,131.06,131.1,35911,79657
2016-08-24,131.15,131.22,131.1,131.1,34897,78940
2016-08-25,131.13,131.18,130.99,131.18,47722,78078
2016-08-26,131.16,131.19,131,131.19,43384,78320
2016-08-29,130.73,130.91,130.72,130.84,48865,79797
2016-08-30,131.05,131.09,130.64,130.64,66438,78474
2016-08-31,130.64,130.69,130.35,130.41,86368,76950
2016-09-01,130.41,130.54,129.89,129.91,82835,80727
2016-09-02,129.89,130.02,129.79,129.93,63858,80182
2016-09-05,130,130.16,129.91,130.16,48463,79298
2016-09-06,130.18,130.21,130.08,130.15,51932,78854
2016-09-07,130.53,130.77,130.49,130.68,56995,76803
2016-09-08,130.65,130.82,130.51,130.64,90276,76081
2016-09-09,130.3,130.42,129.92,130.07,91925,80056
2016-09-12,129.44,129.61,129.27,129.53,84884,80959
2016-09-13,129.67,129.84,129.39,129.51,88531,65906
2016-09-19,129.42,129.56,129.26,129.26,45406,25837
