date,open,high,low,close,volume,openinterest
2012.3.13,101.41,101.48,101.35,101.39,83771,16514
2012.3.14,101.15,101.21,100.98,101.16,91005,17759
2012.3.15,100.86,100.89,100.66,100.7,70602,17018
2012.3.16,100.67,100.84,100.38,100.44,68767,15936
2012.3.19,100.44,100.46,100.04,100.16,32257,9077
2012.3.20,100,100.27,99.88,100.16,45143,12434
2012.3.21,100.22,100.22,99.79,99.79,45973,12933
2012.3.22,99.9,99.97,99.55,99.6,53444,15034
2012.3.23,99.7,99.74,99.42,99.66,61241,16203
2012.3.26,99.8,100.13,99.75,99.93,60105,16999
2012.3.27,99.93,100.17,99.86,99.86,40251,15870
2012.3.28,100.03,100.22,100.02,100.22,61733,16995
2012.3.29,100.29,100.35,100.02,100.35,58694,18833
2012.3.30,100.18,100.71,100.18,100.65,38275,19044
2012.4.2,100.53,100.57,100.29,100.34,52054,20180
2012.4.3,100.36,100.64,100.25,100.58,62061,20513
2012.4.4,100.31,100.55,100.28,100.55,45577,21031
2012.4.5,100.71,100.8,100.44,100.45,61541,20587
2012.4.6,100.56,100.67,100.44,100.63,52052,21295
2012.4.9,101.06,101.25,100.96,101.05,42877,21656
2012.4.10,101.05,101.17,100.87,101.05,55572,21273
2012.4.12,101.1,101.16,101.01,101.07,51168,21286
2012.4.13,101.06,101.15,100.95,101.12,43798,22140
2012.4.16,101.71,101.71,101.37,101.39,26111,20681
2012.4.17,101.37,101.57,101.36,101.48,49573,19511
2012.4.18,101.35,101.46,101.35,101.36,44082,19839
2012.4.19,101.45,101.48,101.36,101.4,38117,20577
2012.4.20,101.45,101.66,101.45,101.66,43139,20720
2012.4.23,101.66,101.68,101.48,101.57,51006,20635
2012.4.24,101.69,101.71,101.51,101.51,39313,20836
2012.4.25,101.4,101.45,101.33,101.36,35453,21323
2012.4.26,101.41,101.43,101.35,101.4,43686,22298
2012.4.27,101.56,101.82,101.51,101.8,47598,21867
2012.4.30,101.83,102.01,101.78,102,58579,22305
2012.5.2,101.99,102.05,101.88,101.88,50661,22136
2012.5.3,101.98,102.12,101.97,102.1,45564,22695
2012.5.4,102.16,102.2,102.02,102.17,60465,23737
2012.5.7,102.35,102.67,102.35,102.46,39379,21969
2012.5.8,102.43,102.46,102.26,102.28,59905,22405
2012.5.9,102.51,102.55,102.35,102.39,59065,22184
2012.5.10,102.4,102.44,102.14,102.23,47564,21561
2012.5.11,102.3,102.59,102.22,102.59,57250,22167
2012.5.14,102.57,102.65,102.51,102.54,53562,22143
2012.5.15,102.88,102.91,102.61,102.61,48012,23931
2012.5.16,102.73,102.78,102.42,102.73,47705,24368
2012.5.17,102.67,102.74,102.53,102.66,43609,24702
2012.5.18,102.78,102.94,102.68,102.93,31078,25353
2012.5.21,102.77,102.82,102.62,102.64,34481,24239
2012.5.22,102.55,102.73,102.55,102.73,36951,24879
2012.5.23,102.7,102.87,102.7,102.73,28140,25558
2012.5.24,102.83,102.84,102.69,102.76,24508,25789
2012.5.25,102.71,102.82,102.69,102.8,24567,26100
2012.5.29,102.8,102.86,102.69,102.69,26508,26660
2012.5.30,102.69,102.87,102.69,102.83,38274,27733
2012.5.31,103.07,103.22,103.04,103.22,35967,26973
2012.6.1,103.35,103.67,103.35,103.66,42984,26280
2012.6.4,104.01,104.33,103.92,104.29,49708,24965
2012.6.5,104.1,104.1,103.8,103.82,68349,23586
2012.6.7,103.4,103.61,103.29,103.51,56920,24105
2012.6.8,103.58,104.31,103.58,104.27,31293,23027
2012.6.11,103.97,104,103.38,103.48,55923,21852
2012.6.12,103.84,103.97,103.51,103.82,57161,21019
2012.6.13,103.56,103.7,103.46,103.67,57435,19986
2012.6.14,103.8,103.9,103.68,103.68,47437,19167
2012.6.15,103.67,103.76,103.52,103.68,44112,15604
2012.6.18,103.36,103.5,103.18,103.39,36212,9697
2012.6.19,103.52,103.68,103.52,103.63,34415,14586
2012.6.20,103.52,103.53,103.18,103.41,56369,15937
2012.6.21,103.31,103.58,103.14,103.53,70454,17222
2012.6.22,103.69,103.82,103.65,103.69,74105,18663
2012.6.25,103.52,103.78,103.48,103.78,58062,19015
2012.6.26,103.93,103.96,103.68,103.68,89911,19288
2012.6.27,103.71,103.94,103.71,103.9,88229,19391
2012.6.28,103.86,104.11,103.83,103.93,76398,21060
2012.6.29,104.13,104.17,103.47,103.65,82417,20899
2012.7.2,103.65,103.83,103.43,103.83,63351,22317
2012.7.3,103.92,104.05,103.86,104.03,69786,22778
2012.7.4,103.93,104.24,103.9,104.24,60385,24955
2012.7.5,104.24,104.44,104.14,104.33,66698,25812
2012.7.6,104.45,104.72,104.32,104.47,66230,24972
2012.7.9,104.66,104.72,104.47,104.6,52710,25340
2012.7.10,104.53,104.79,104.35,104.52,75244,25766
2012.7.11,104.59,104.76,104.45,104.76,46303,24986
2012.7.12,104.84,106.73,104.76,106.72,44019,25487
2012.7.13,106.63,107.43,106.61,107.08,39170,26477
2012.7.16,106.98,107.33,106.91,107.19,57747,24757
2012.7.17,107.38,107.78,107.3,107.59,66307,25932
2012.7.18,107.53,108.04,107.52,107.92,59532,25037
2012.7.19,107.95,108.43,107.64,107.64,55944,25985
2012.7.20,107.73,107.97,107.5,107.97,57743,27289
2012.7.23,108.38,108.76,108.28,108.76,50712,26412
2012.7.24,108.8,108.93,108.46,108.63,59272,28503
2012.7.25,109.08,109.47,109.05,109.32,54714,27044
2012.7.26,109.21,109.4,109.06,109.08,59890,25897
2012.7.27,108.73,108.84,108.14,108.19,44618,24629
2012.7.30,107.58,108.37,107.53,108.18,67118,24681
2012.7.31,108.23,108.57,107.78,108.03,53923,24630
2012.8.1,108.51,108.54,107.99,107.99,70423,23990
2012.8.2,108.09,108.48,108.08,108.38,57659,24284
2012.8.3,109.01,109.13,108.82,109.08,60660,24795
2012.8.6,108.63,109.13,108.56,109.03,53530,25657
2012.8.7,109.07,109.12,108.96,109.11,54941,26563
2012.8.8,109.05,109.31,108.85,109.23,50424,27074
2012.8.9,109.27,109.28,108.66,108.83,42610,28514
2012.8.10,108.69,109.06,108.63,109.03,44145,28383
2012.8.13,109.02,109.05,108.74,108.79,45392,29138
2012.8.14,108.78,108.78,108.33,108.39,51842,30619
2012.8.16,107.97,107.97,107.04,107.28,67690,32712
2012.8.17,107.43,107.72,107.23,107.66,67317,32862
2012.8.20,107.55,107.7,107.39,107.39,62113,30529
2012.8.21,107.28,107.88,107.28,107.86,67405,28855
2012.8.22,107.92,108.18,107.66,107.75,82297,28675
2012.8.23,108.28,108.36,108.01,108.2,69203,28916
2012.8.24,108.28,108.63,108.28,108.63,60906,29096
2012.8.27,108.86,108.86,108.35,108.83,115416,28183
2012.8.28,108.78,109.03,108.65,108.75,71789,27604
2012.8.29,108.88,109.13,108.87,109.06,83809,28048
2012.8.30,109.08,109.29,109.01,109.12,74488,27987
2012.8.31,109.14,109.33,109.12,109.29,69988,27245
2012.9.3,109.69,109.7,109.34,109.4,61838,28821
2012.9.4,109.49,109.63,109.22,109.23,84638,28475
2012.9.5,109.33,109.68,109.33,109.68,79251,28454
2012.9.6,109.67,109.67,109.45,109.61,80869,28069
2012.9.7,108.97,109.21,108.78,108.93,75980,28757
2012.9.10,109.23,109.3,108.93,109.09,76386,28873
2012.9.11,109.16,109.44,109.13,109.36,62822,29224
2012.9.12,109.26,109.31,109.02,109.23,64556,29763
2012.9.13,109.13,109.28,108.46,108.8,38269,30471
2012.9.14,108.47,108.86,108.36,108.76,54139,28165
2012.9.17,108.03,108.4,107.45,108.33,63142,19776
2012.9.18,108.91,108.99,108.69,108.88,79804,21078
2012.9.19,108.93,108.93,108.55,108.58,89791,25223
2012.9.20,108.78,109.43,108.68,109.43,101213,27217
2012.9.21,109.26,109.42,109.09,109.13,85301,27314
2012.9.24,109.23,109.37,109.1,109.3,70697,28264
2012.9.25,109.39,109.49,109.19,109.33,79647,28088
2012.9.26,109.49,109.53,109.32,109.4,73560,28080
2012.9.27,109.65,109.66,109.25,109.25,86290,28355
2012.9.28,109.38,109.71,109.33,109.55,61399,28063
2012.10.2,109.67,110.1,109.56,110.07,28712,28297
2012.10.4,110.02,110.31,110.01,110.26,47772,28356
2012.10.5,110.13,110.35,110.04,110.22,57603,28859
2012.10.8,110.08,110.22,110.04,110.14,45293,29956
2012.10.9,110.22,110.25,109.99,110.08,56114,31291
2012.10.10,110.19,110.68,110.19,110.61,49994,31634
2012.10.11,110.77,111.02,110.35,110.41,41058,32901
2012.10.12,110.51,110.51,110.18,110.21,47703,34559
2012.10.15,110.27,110.44,110.17,110.29,48969,33541
2012.10.16,110.21,110.42,110.09,110.09,59489,34876
2012.10.17,109.87,110,109.82,109.9,53329,34108
2012.10.18,109.5,109.71,109.35,109.4,59242,33452
2012.10.19,109.53,109.59,109.39,109.55,45160,34483
2012.10.22,109.93,109.93,109.22,109.22,63784,34880
2012.10.23,109.33,109.49,109.08,109.48,67151,36453
2012.10.24,109.68,109.73,109.49,109.61,61862,36464
2012.10.25,109.59,109.79,109.47,109.65,52378,36495
2012.10.26,109.7,109.96,109.6,109.9,60415,35571
2012.10.29,109.96,109.98,109.78,109.84,63367,36246
2012.10.30,109.92,109.98,109.69,109.92,64890,35995
2012.10.31,109.88,110.17,109.85,110.03,65857,36562
2012.11.1,110.1,110.15,110,110.06,69804,36046
2012.11.2,109.87,109.99,109.78,109.98,77209,36651
2012.11.5,110.1,110.1,109.74,109.74,78224,37445
2012.11.6,109.83,109.91,109.67,109.88,73448,37061
2012.11.7,109.75,109.96,109.74,109.88,63330,36329
2012.11.8,110.05,110.23,109.99,110.13,68048,37516
2012.11.9,110.24,110.35,109.89,109.93,74502,38146
2012.11.12,109.9,109.98,109.81,109.86,75672,38989
2012.11.13,109.87,110.13,109.87,110.13,77180,41015
2012.11.14,110.12,110.12,109.95,110.03,85347,39351
2012.11.15,110.15,110.2,110.08,110.08,70558,40379
2012.11.16,110.15,110.18,110.05,110.18,66862,39951
2012.11.19,110.08,110.1,109.93,109.98,56580,37915
2012.11.20,109.88,109.93,109.84,109.9,44240,38970
2012.11.21,109.79,110,109.73,109.9,66028,39998
2012.11.22,109.79,109.79,109.63,109.63,56916,41199
2012.11.23,109.67,109.68,109.3,109.45,49301,43678
2012.11.26,109.37,109.63,109.36,109.61,55947,44035
2012.11.27,109.48,109.54,109.31,109.46,54230,42819
2012.11.28,109.54,109.65,109.5,109.64,45890,42090
2012.11.29,109.55,109.64,109.51,109.62,34116,42519
2012.11.30,109.72,109.73,109.49,109.5,35520,41631
2012.12.3,109.51,109.6,109.36,109.47,50044,42846
2012.12.4,109.49,109.56,109.4,109.43,42211,43231
2012.12.5,109.49,109.5,108.93,109.03,44797,43050
2012.12.6,109.03,109.11,108.86,109.1,49634,43254
2012.12.7,109.13,109.27,108.97,109.27,41955,43189
2012.12.10,109.16,109.18,108.9,108.95,49531,43767
2012.12.11,108.97,109.02,108.89,108.91,46857,43630
2012.12.12,108.81,108.97,108.74,108.97,46923,42650
2012.12.13,108.87,108.87,108.38,108.54,53603,43373
2012.12.14,108.48,108.69,108.48,108.5,51895,38009
2012.12.17,108.58,108.58,108.44,108.44,52727,21292
2012.12.18,108.33,108.35,108.11,108.11,61833,33423
2012.12.20,108,108.29,108,108.09,59118,34192
2012.12.21,108.05,108.36,107.93,108.26,66299,34939
2012.12.24,108.2,108.36,107.98,107.98,63887,34403
2012.12.26,108.03,108.03,107.59,107.7,61663,36234
2012.12.27,107.74,108.04,107.73,107.98,64646,36817
2012.12.28,107.97,108.73,107.96,108.45,47477,38481
2013.1.2,108.27,108.3,107.92,108.19,51423,40925
2013.1.3,107.97,109.11,107.95,108.69,68681,40678
2013.1.4,108.6,108.98,108.14,108.74,56116,44854
2013.1.7,108.64,109.06,108.64,109.06,59717,42259
2013.1.8,109.06,109.65,109.06,109.59,60720,40345
2013.1.9,109.59,109.7,109.44,109.52,65032,38039
2013.1.10,109.53,109.88,109.53,109.82,47516,39328
2013.1.11,109.58,110.03,109.16,109.68,62244,39464
2013.1.14,109.55,109.87,109.53,109.67,52046,40075
2013.1.15,109.75,109.95,109.7,109.93,45425,40575
2013.1.16,109.87,109.95,109.73,109.83,44106,41547
2013.1.17,109.73,110.36,109.73,110.06,57429,42392
2013.1.18,109.88,109.99,109.75,109.82,44737,44191
2013.1.21,109.94,110,109.77,109.82,48587,44224
2013.1.22,109.72,110.02,109.72,109.87,51068,45547
2013.1.23,109.83,110,109.71,109.98,38990,46841
2013.1.24,110.08,110.14,109.96,110.04,45099,47089
2013.1.25,109.98,110.18,109.93,110.16,44005,47549
2013.1.28,109.93,110.05,109.75,109.75,61339,49323
2013.1.29,109.83,109.84,109.36,109.66,84333,48707
2013.1.30,109.27,109.34,109.06,109.11,69640,48556
2013.1.31,109.13,109.31,108.97,109.15,64711,49681
2013.2.1,109.16,109.2,108.87,108.93,67250,52104
2013.2.4,108.79,109.12,108.58,109.12,59202,54401
2013.2.5,109.26,109.46,109.23,109.38,63415,52738
2013.2.6,109.28,109.5,109.18,109.49,81286,53958
2013.2.7,109.63,109.75,109.53,109.53,64607,53829
2013.2.8,109.63,109.65,109.5,109.59,53790,53842
2013.2.12,109.7,109.8,109.64,109.78,43969,54034
2013.2.13,109.69,109.73,109.35,109.39,44982,54217
2013.2.14,109.21,109.76,109.11,109.3,66161,56133
2013.2.15,109.3,109.47,109.29,109.39,54842,56116
2013.2.18,109.54,109.68,109.48,109.52,59563,56927
2013.2.19,109.58,109.93,109.57,109.93,73899,58187
2013.2.20,109.94,109.95,109.65,109.75,55771,58749
2013.2.21,109.82,110.13,109.82,110.06,68781,59668
2013.2.22,110.15,110.15,109.85,109.98,58811,58885
2013.2.25,110,110.13,109.98,110.03,41614,59033
2013.2.26,110.33,110.54,110.24,110.49,56183,55843
2013.2.27,110.48,110.89,110.46,110.86,57052,57877
2013.2.28,110.82,110.9,110.58,110.75,62310,58408
2013.3.4,110.86,110.86,110.68,110.78,45818,55896
2013.3.5,110.71,110.92,110.64,110.92,45114,55811
2013.3.6,110.78,110.91,110.7,110.7,55903,54874
2013.3.7,110.66,110.73,110.36,110.36,64046,54196
2013.3.8,110.18,110.46,110.18,110.37,73233,56733
2013.3.11,110.22,110.3,110.01,110.3,79025,57650
2013.3.12,110.36,110.81,110.36,110.71,67879,57760
2013.3.13,110.8,110.85,110.59,110.59,54806,54608
2013.3.14,110.6,110.97,110.52,110.68,63707,57652
2013.3.15,110.7,111.01,110.61,110.93,52395,46352
2013.3.18,111.1,111.34,111.1,111.28,49558,24860
2013.3.19,111.23,111.41,111.08,111.38,63914,45509
2013.3.20,111.18,111.31,110.99,111.15,96136,50552
2013.3.21,110.97,111.21,110.88,111.16,81130,54080
2013.3.22,111.28,111.4,111.26,111.4,62974,55715
2013.3.25,111.3,111.47,111.26,111.29,65032,57849
2013.3.26,111.41,111.45,111.23,111.33,76580,59935
2013.3.27,111.34,111.44,111.29,111.44,39974,60002
2013.3.28,111.78,112.69,111.75,112.69,81946,58253
2013.3.29,112.73,112.75,111.98,112.08,56669,59970
2013.4.1,111.89,112.34,111.69,111.98,66973,61804
2013.4.2,112.01,112.13,111.93,112.03,61931,61368
2013.4.3,112,112.34,111.96,112.22,61173,64954
2013.4.4,112.56,112.56,112.13,112.13,57226,64173
2013.4.5,112.33,112.5,112.23,112.5,55665,63706
2013.4.8,112.5,112.8,112.39,112.42,66763,63336
2013.4.9,112.46,112.51,112.15,112.15,54284,62994
2013.4.10,112.19,112.35,112.12,112.27,43982,62792
2013.4.11,112.08,112.15,110.98,111.14,59879,61379
2013.4.12,110.83,110.87,110.42,110.63,57620,61310
2013.4.15,110.69,110.82,110.57,110.76,62376,59329
2013.4.16,111.09,111.77,111.09,111.38,81119,58287
2013.4.17,111.27,111.61,111.27,111.4,76106,59438
2013.4.18,111.56,111.86,111.55,111.85,62638,59685
2013.4.19,111.85,111.97,111.72,111.75,57465,59501
2013.4.22,111.78,111.89,111.72,111.72,52911,60828
2013.4.23,111.71,112.09,111.66,111.91,75607,61868
2013.4.24,112.09,112.12,111.79,111.98,72876,61620
2013.4.25,111.97,112.37,111.86,112.26,85136,59877
2013.4.26,112.28,112.7,112.23,112.53,72169,56956
2013.4.29,112.72,112.98,112.49,112.49,52171,56198
2013.4.30,112.88,113.02,112.72,112.86,81236,56231
2013.5.2,113.53,113.62,113.26,113.3,64979,54052
2013.5.3,113.48,113.49,113.21,113.21,65566,54907
2013.5.6,112.78,112.97,112.45,112.54,71082,55237
2013.5.7,112.55,112.9,112.4,112.63,75133,53958
2013.5.8,112.67,112.77,112.21,112.43,90001,55106
2013.5.9,112.64,113.3,112.22,112.22,81186,54230
2013.5.10,112.08,112.16,111.79,111.96,58696,55178
2013.5.13,111.54,111.78,111.45,111.78,51629,55900
2013.5.14,111.91,112.09,111.89,111.9,52006,54454
2013.5.15,111.65,111.85,111.52,111.85,62410,56952
2013.5.16,111.78,111.82,111.64,111.79,38354,57626
2013.5.20,111.61,111.61,111.38,111.43,53130,55230
2013.5.21,111.52,111.6,111.36,111.43,44986,55710
2013.5.22,111.53,111.59,111.25,111.3,50775,55994
2013.5.23,110.77,111.32,110.61,111.32,85082,57956
2013.5.24,111.08,111.56,110.93,111.27,66291,57516
2013.5.27,111.46,111.61,111.31,111.43,65033,58460
2013.5.28,111.36,111.47,111.21,111.21,62970,60242
2013.5.29,110.64,110.68,109.8,110.18,88080,62979
2013.5.30,109.99,110.38,109.99,110.1,60596,60491
2013.5.31,110.08,110.13,109.4,109.43,62526,62508
2013.6.3,109.55,109.63,109.4,109.58,43415,60706
2013.6.4,109.59,109.78,109.39,109.39,65746,59885
2013.6.5,109.05,109.25,108.96,109,67005,61218
2013.6.7,109.28,109.45,109.22,109.45,48501,60172
2013.6.10,109.06,109.21,108.65,109.21,74771,58676
2013.6.11,109.1,109.26,108.69,108.69,78539,56871
2013.6.12,108.8,108.99,107.63,107.63,93885,54398
2013.6.13,107.63,108.36,107.36,108.24,81250,53374
2013.6.14,108.72,108.95,108.46,108.88,79798,45342
2013.6.17,108.88,109.07,108.27,108.27,72490,27460
2013.6.18,108.17,109.37,108.14,109.22,67043,35206
2013.6.19,109.22,109.53,108.87,108.87,75452,35880
2013.6.20,107.45,107.82,106.82,107.22,70365,38486
2013.6.21,106.69,106.88,105.67,105.67,62159,39799
2013.6.24,105.56,106.02,104.63,104.72,56877,42441
2013.6.25,105.58,105.74,105.14,105.6,55803,39800
2013.6.26,104.82,106.71,104.82,106.37,56179,38005
2013.6.27,107.12,107.37,106.72,106.72,53428,35335
2013.6.28,107.31,107.65,106.96,107.27,59884,37624
2013.7.1,107.09,107.52,106.13,106.27,45663,41060
2013.7.2,106.72,107.26,106.32,106.95,47651,41123
2013.7.3,107.22,107.5,106.48,106.82,45954,42357
2013.7.4,106.58,106.77,106.42,106.74,35136,42867
2013.7.5,106.82,106.87,106.05,106.33,40856,43244
2013.7.8,104.23,105.42,104.22,105.42,43713,45056
2013.7.9,105.42,105.87,105.42,105.57,38157,45408
2013.7.10,105.55,106.54,105.43,106.12,44876,45387
2013.7.11,107.12,107.82,106.94,107.82,47599,42040
2013.7.12,107.76,108.09,107.41,107.59,42105,39297
2013.7.15,107.52,107.81,106.92,106.92,41382,37970
2013.7.16,107.12,107.36,106.88,106.95,34031,38032
2013.7.17,107.15,107.15,106.64,106.73,30026,38209
2013.7.18,107.22,107.5,107.13,107.31,32909,38928
2013.7.19,107.01,107.51,106.94,107.22,26609,39395
2013.7.22,107.38,107.53,107.12,107.32,37405,38199
2013.7.23,107.45,107.65,107.17,107.32,35084,37799
2013.7.24,107.22,107.32,107.03,107.13,27664,37624
2013.7.25,106.52,106.61,106.27,106.32,31888,37964
2013.7.26,106.46,106.65,106.24,106.42,23016,37871
2013.7.29,106.5,107.01,106.5,107.01,19212,36702
2013.7.30,106.68,107.06,106.56,106.88,37583,36293
2013.7.31,106.78,106.92,106.46,106.62,27713,37267
2013.8.1,106.72,106.99,106.57,106.57,27213,37744
2013.8.2,105.73,105.85,105.64,105.76,27620,38757
2013.8.5,106.42,106.57,106.27,106.43,26670,38501
2013.8.6,106.32,106.51,106.29,106.33,30152,40251
2013.8.7,106.3,106.33,105.69,105.77,31474,43117
2013.8.8,105.93,105.99,105.66,105.92,27595,43281
2013.8.9,105.89,105.89,105.7,105.82,28661,43271
2013.8.12,105.91,106.36,105.83,106.27,30489,43324
2013.8.13,106.01,106.22,105.92,105.92,26663,42483
2013.8.14,105.23,105.55,105,105.1,30131,45511
2013.8.16,105.09,105.12,104.39,104.99,40734,47440
2013.8.19,104.7,104.73,104.3,104.51,34578,46687
2013.8.20,104.37,105.5,104.36,105.43,57090,44501
2013.8.21,105.43,105.82,105.14,105.17,49192,41500
2013.8.22,104.47,104.75,104.39,104.66,35883,43626
2013.8.23,104.73,104.89,104.49,104.82,32120,44180
2013.8.26,105.23,105.45,105.15,105.2,28639,41953
2013.8.27,105.51,105.55,105.12,105.32,30273,42342
2013.8.28,105.85,106.16,105.78,105.78,45397,39177
2013.8.29,105.71,106.35,105.61,105.95,48069,39639
2013.8.30,106.24,106.48,106.15,106.47,31492,39819
2013.9.2,106.42,106.44,105.94,105.97,38235,41052
2013.9.3,105.82,106.23,105.68,105.92,50270,41319
2013.9.4,105.67,105.81,105.39,105.66,41824,42676
2013.9.5,105.35,105.59,104.89,105.04,47992,43176
2013.9.6,104.47,105.12,104.45,105.12,52187,43966
2013.9.9,105.52,106.03,105.3,106.03,53141,40805
2013.9.10,106.09,106.44,105.73,105.73,61441,39027
2013.9.11,105.59,106.32,105.57,106.32,51752,38381
2013.9.12,106.6,106.81,106.35,106.49,41266,35473
2013.9.13,106.35,106.66,105.95,106.25,42713,31212
2013.9.16,107.12,107.15,106.71,106.95,40728,18358
2013.9.17,106.66,107.48,106.66,107.28,35354,30048
2013.9.23,108.14,108.27,107.95,107.98,38872,33174
2013.9.24,108.07,108.3,107.91,108.1,37364,35049
2013.9.25,108.44,108.5,108.04,108.04,37953,35318
2013.9.26,108.19,108.2,107.53,107.54,48390,36709
2013.9.27,107.74,107.89,107.46,107.75,43966,38169
2013.9.30,107.93,108.09,107.76,108,38211,38375
2013.10.1,108.09,108.11,107.45,107.67,47347,38613
2013.10.2,107.67,108.08,107.52,108.08,32077,37670
2013.10.4,108.06,108.17,107.97,108.07,25277,39526
2013.10.7,108,108.03,107.77,107.89,27952,39910
2013.10.8,107.89,107.99,107.55,107.55,31110,40686
2013.10.10,107.6,107.61,106.99,107.04,44250,42771
2013.10.11,107.22,107.22,106.95,107.19,27211,42999
2013.10.14,107.19,107.22,106.82,106.85,29896,43395
2013.10.15,106.55,107.18,106.55,106.9,41806,44305
2013.10.16,106.77,107.14,106.46,107.14,47059,45220
2013.10.17,107.44,107.63,107.29,107.37,44076,45796
2013.10.18,107.66,107.95,107.66,107.89,35251,47853
2013.10.21,107.81,107.87,107.63,107.84,37727,46575
2013.10.22,107.69,107.98,107.6,107.95,40337,45251
2013.10.23,108.46,108.9,108.4,108.74,54711,45189
2013.10.24,108.74,108.97,108.44,108.55,44217,45103
2013.10.25,108.46,108.72,108.44,108.64,42333,47502
2013.10.28,108.56,108.58,108.1,108.1,46740,48563
2013.10.29,108.21,108.49,108.14,108.49,46459,47017
2013.10.30,108.66,108.81,108.53,108.73,36281,45546
2013.10.31,108.41,108.46,108.24,108.44,45337,46696
2013.11.1,108.29,108.3,107.91,107.91,43332,47226
2013.11.4,107.51,107.72,107.44,107.72,38772,48606
2013.11.5,107.77,107.88,107.3,107.33,51931,48527
2013.11.6,107.05,107.51,106.95,107.51,55075,48969
2013.11.7,107.44,107.55,107.24,107.34,47843,49235
2013.11.8,107.65,107.72,107.52,107.53,34029,50549
2013.11.11,106.54,106.84,106.5,106.74,47386,50321
2013.11.12,106.74,106.76,106.42,106.66,39771,51135
2013.11.13,106.61,107.01,106.49,106.95,41897,49446
2013.11.14,107.44,107.46,106.82,106.82,43940,49786
2013.11.15,106.96,107.15,106.68,106.68,41980,49310
2013.11.18,106.69,106.83,106.59,106.74,43102,47739
2013.11.19,106.93,106.95,106.26,106.26,48026,48470
2013.11.20,106.14,106.47,106.11,106.25,53971,48702
2013.11.21,105.78,105.9,105.67,105.9,42439,49510
2013.11.22,105.94,106.29,105.69,106.29,39287,49644
2013.11.25,106.24,106.47,106.12,106.12,39556,48531
2013.11.26,106.31,106.45,106.19,106.31,32218,47923
2013.11.27,106.57,106.57,106.31,106.32,28683,47345
2013.11.28,106.15,106.36,106.1,106.15,30434,47105
2013.11.29,106.19,106.29,105.78,105.9,41273,47741
2013.12.2,105.86,105.9,105.36,105.43,32925,49488
2013.12.3,105.28,105.61,105.23,105.49,43877,49001
2013.12.4,105.56,105.82,105.36,105.54,39930,49582
2013.12.5,105.34,105.53,105.14,105.26,39704,50547
2013.12.6,105.14,105.56,105.06,105.54,42414,51324
2013.12.9,105.58,106.03,105.55,106,39240,50319
2013.12.10,105.92,106.13,105.83,105.89,49904,48654
2013.12.11,106.03,106.04,105.6,105.6,26690,47793
2013.12.12,105.53,105.74,105.43,105.69,28238,43484
2013.12.13,105.54,106.02,105.53,106,23299,31456
2013.12.16,105.98,106.6,105.97,106.49,24111,18099
2013.12.17,106.39,106.89,106.3,106.76,32515,38705
2013.12.18,106.76,106.8,106.49,106.54,26766,39072
2013.12.19,106.37,106.78,106.08,106.44,31325,39811
2013.12.20,106.33,106.6,106.15,106.54,19182,39804
2013.12.23,106.79,106.99,106.66,106.99,22290,38722
2013.12.24,106.91,107.12,106.85,107.09,16999,36822
2013.12.26,106.93,107.1,106.81,106.98,18246,36235
2013.12.27,106.85,107.42,106.76,107.23,23177,36836
2013.12.30,107.28,107.47,106.98,106.98,12170,36614
2014.1.2,106.89,106.89,106.08,106.09,19994,37753
2014.1.3,106.14,106.23,105.65,105.92,36102,38966
2014.1.6,105.81,106.45,105.8,106.45,33396,40395
2014.1.7,106.7,106.7,106.07,106.45,31672,39448
2014.1.8,106.26,106.78,106.21,106.45,30549,40724
2014.1.9,106.29,106.45,105.89,106.19,28648,40549
2014.1.10,106.23,106.63,106.12,106.39,25484,40816
2014.1.13,107.07,107.22,106.64,106.64,28039,41281
2014.1.14,106.83,106.95,106.48,106.48,25400,41400
2014.1.15,106.4,106.55,106.2,106.24,23065,42131
2014.1.16,106.23,106.53,106.07,106.48,29130,43947
2014.1.17,106.64,106.65,106.35,106.41,18972,43852
2014.1.20,106.48,106.58,106.37,106.39,24307,45374
2014.1.21,106.4,106.51,106.28,106.29,15210,45442
2014.1.22,106.33,106.41,106.08,106.11,24611,46622
2014.1.23,106.1,106.44,106,106.41,30685,45655
2014.1.24,106.79,107.12,106.72,107.08,33658,46337
2014.1.27,107.39,107.41,106.82,106.82,44209,44024
2014.1.28,106.89,106.97,106.72,106.89,23037,43565
2014.1.29,106.78,106.82,106.6,106.82,17160,43440
2014.2.3,107.19,107.19,106.77,106.91,25268,44174
2014.2.4,107.15,107.59,107.12,107.51,32903,43070
2014.2.5,107.36,107.7,107.36,107.43,28503,42488
2014.2.6,107.37,107.48,107.17,107.48,29569,43477
2014.2.7,107.33,107.51,107.22,107.26,27321,44563
2014.2.10,107.26,107.46,107.21,107.46,26156,45950
2014.2.11,107.49,107.79,107.39,107.62,31820,45912
2014.2.12,107.47,107.63,107.4,107.61,24895,46133
2014.2.13,107.49,107.96,107.44,107.94,33520,45533
2014.2.14,107.94,108.21,107.77,108.08,33547,45462
2014.2.17,108.01,108.04,107.88,107.89,24406,47700
2014.2.18,107.88,107.91,107.62,107.68,28366,47315
2014.2.19,107.87,107.94,107.82,107.91,20221,47839
2014.2.20,107.76,108.09,107.71,107.98,27166,48153
2014.2.21,107.72,107.82,107.59,107.63,24093,48324
2014.2.24,107.74,107.91,107.7,107.83,23487,49921
